name,artist,album,album_type,release_date,duration,duration_ms,added_at,added_by_id,track_popularity,track_id,track_uri,artist_uris,artist_names,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_genres,artists_popularities,artists_avg_popularity,enriched
a parable of the trusting,BIG|BRAVE,nature morte,album,2023-02-24,9:18,558990,2023-02-24T14:27:16Z,115458813,15,539zGFiv3iFrq7Y4yKzK7d,spotify:track:539zGFiv3iFrq7Y4yKzK7d,['spotify:artist:5nlpqhz47LYv7KvarJdh44'],['BIG|BRAVE'],0.354,0.316,9.0,-9.627,0.0,0.0329,0.0756,0.566,0.115,0.0355,75.065,4.0,"[['avant-garde metal', 'doomgaze', 'drone metal', 'post-doom metal', 'post-metal']]",[19],19.0,True
the ten of swords,BIG|BRAVE,nature morte,album,2023-02-24,3:27,207466,2023-02-24T14:27:16Z,115458813,14,0VGqatOtaMHAPmnRJA1VZf,spotify:track:0VGqatOtaMHAPmnRJA1VZf,['spotify:artist:5nlpqhz47LYv7KvarJdh44'],['BIG|BRAVE'],,,,,,,,,,,,,"[['avant-garde metal', 'doomgaze', 'drone metal', 'post-doom metal', 'post-metal']]",[19],19.0,True
Branded Content,Coloray,Branded Content,single,2023-02-24,4:55,295200,2023-02-26T13:42:44Z,115458813,7,5du4evSv0ensHTal0oJHuR,spotify:track:5du4evSv0ensHTal0oJHuR,['spotify:artist:6a3p6ZKDkTzrVbloxkD73E'],['Coloray'],0.55,0.872,0.0,-6.246,1.0,0.0443,0.00455,0.866,0.19,0.968,144.994,4.0,[[]],[29],29.0,True
Introduction.,RAYE,My 21st Century Blues,album,2023-02-03,0:57,57813,2023-02-28T13:41:15Z,115458813,48,3NW2NRsPJfA4moQ0UhxlZk,spotify:track:3NW2NRsPJfA4moQ0UhxlZk,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.499,0.245,5.0,-15.875,1.0,0.091,0.984,0.0123,0.105,0.274,143.541,3.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Oscar Winning Tears.,RAYE,My 21st Century Blues,album,2023-02-03,3:3,183653,2023-02-28T13:41:15Z,115458813,59,0iO2iCAjtX0t5duvczNQt6,spotify:track:0iO2iCAjtX0t5duvczNQt6,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.522,0.42,5.0,-6.805,0.0,0.0997,0.448,0.0,0.137,0.326,141.693,3.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Hard Out Here.,RAYE,My 21st Century Blues,album,2023-02-03,3:11,191164,2023-02-28T13:41:15Z,115458813,58,0o4HD0mOtTiHSbycbg4IpT,spotify:track:0o4HD0mOtTiHSbycbg4IpT,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.673,0.669,1.0,-4.598,0.0,0.153,0.0871,8.04e-06,0.128,0.388,88.131,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Black Mascara.,RAYE,My 21st Century Blues,album,2023-02-03,3:59,239786,2023-02-28T13:41:15Z,115458813,59,3yM4sIOrG4UOJve2fQU7Zc,spotify:track:3yM4sIOrG4UOJve2fQU7Zc,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.722,0.778,1.0,-7.078,0.0,0.0405,0.415,0.000584,0.104,0.0844,120.999,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Escapism.,"RAYE, 070 Shake",My 21st Century Blues,album,2023-02-03,4:32,272373,2023-02-28T13:41:15Z,115458813,84,5mHdCZtVyb4DcJw8799hZp,spotify:track:5mHdCZtVyb4DcJw8799hZp,"['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2', 'spotify:artist:12Zk1DFhCbHY6v3xep2ZjI']","['RAYE', '070 Shake']",0.538,0.742,2.0,-5.355,1.0,0.114,0.138,4.67e-05,0.0934,0.25,96.107,4.0,"[['uk contemporary r&b', 'uk pop'], ['new jersey rap']]","[78, 70]",74.0,True
Mary Jane.,RAYE,My 21st Century Blues,album,2023-02-03,3:52,232053,2023-02-28T13:41:15Z,115458813,52,3PLTYnLCus4KHeCyW2jsee,spotify:track:3PLTYnLCus4KHeCyW2jsee,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.564,0.268,7.0,-9.792,1.0,0.0311,0.844,0.000111,0.187,0.398,81.836,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
The Thrill Is Gone.,RAYE,My 21st Century Blues,album,2023-02-03,3:19,199293,2023-02-28T13:41:15Z,115458813,57,5eVG50IlyjSevPsWnSI76r,spotify:track:5eVG50IlyjSevPsWnSI76r,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.747,0.648,8.0,-5.433,0.0,0.0845,0.111,0.0,0.219,0.667,118.149,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Ice Cream Man.,RAYE,My 21st Century Blues,album,2023-02-03,4:8,248733,2023-02-28T13:41:15Z,115458813,59,60KvZItTS7PpROovaNVQcy,spotify:track:60KvZItTS7PpROovaNVQcy,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.548,0.295,6.0,-10.276,1.0,0.245,0.693,0.000278,0.247,0.123,152.593,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Flip A Switch.,RAYE,My 21st Century Blues,album,2023-02-03,3:21,201373,2023-02-28T13:41:15Z,115458813,67,252ZECHopILLs10pMfE76N,spotify:track:252ZECHopILLs10pMfE76N,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.704,0.535,1.0,-5.751,0.0,0.0405,0.0756,0.000264,0.229,0.463,94.018,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Body Dysmorphia.,RAYE,My 21st Century Blues,album,2023-02-03,2:33,153106,2023-02-28T13:41:15Z,115458813,50,7FYTCG4IXEtar8f2zmd3jk,spotify:track:7FYTCG4IXEtar8f2zmd3jk,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.518,0.498,0.0,-8.972,1.0,0.162,0.214,6.61e-05,0.144,0.287,202.193,3.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Environmental Anxiety.,RAYE,My 21st Century Blues,album,2023-02-03,3:14,194093,2023-02-28T13:41:15Z,115458813,49,0Pp2I1kM3JnnyAX2S5jtHG,spotify:track:0Pp2I1kM3JnnyAX2S5jtHG,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.636,0.52,2.0,-9.089,1.0,0.0791,0.378,0.0,0.0811,0.0648,136.56,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Five Star Hotels. (feat. Mahalia),"RAYE, Mahalia",My 21st Century Blues,album,2023-02-03,3:24,204440,2023-02-28T13:41:15Z,115458813,56,0MI4U8nhdfJ1FPRAgYhXxC,spotify:track:0MI4U8nhdfJ1FPRAgYhXxC,"['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2', 'spotify:artist:16rCzZOMQX7P8Kmn5YKexI']","['RAYE', 'Mahalia']",0.71,0.43,11.0,-8.447,0.0,0.0656,0.472,0.0,0.196,0.25,131.841,4.0,"[['uk contemporary r&b', 'uk pop'], ['alternative r&b', 'indie anthem-folk', 'uk contemporary r&b']]","[78, 60]",69.0,True
Worth It.,RAYE,My 21st Century Blues,album,2023-02-03,4:6,246813,2023-02-28T13:41:15Z,115458813,65,7JgNAnCjJvL8hBR1kmCOFF,spotify:track:7JgNAnCjJvL8hBR1kmCOFF,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.736,0.483,8.0,-7.85,1.0,0.0682,0.505,1.39e-05,0.351,0.606,109.932,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Buss It Down.,RAYE,My 21st Century Blues,album,2023-02-03,2:36,156880,2023-02-28T13:41:15Z,115458813,50,08fvAoeVAl6DAOT3nilvQN,spotify:track:08fvAoeVAl6DAOT3nilvQN,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.542,0.294,9.0,-9.252,1.0,0.0421,0.747,8.84e-06,0.359,0.541,94.665,4.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Fin.,RAYE,My 21st Century Blues,album,2023-02-03,0:30,30866,2023-02-28T13:41:15Z,115458813,44,7j7MArN6cotJVlbn5HOQ1t,spotify:track:7j7MArN6cotJVlbn5HOQ1t,['spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'],['RAYE'],0.538,0.36,9.0,-13.669,1.0,0.0792,0.926,0.28,0.108,0.718,79.021,3.0,"[['uk contemporary r&b', 'uk pop']]",[78],78.0,True
Big Love Blanket,Personal Trainer,Big Love Blanket,album,2022-11-04,2:9,129332,2023-03-03T07:28:00Z,115458813,28,05eEdA0Fp0YaqNdKhb9Stc,spotify:track:05eEdA0Fp0YaqNdKhb9Stc,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.578,0.357,9.0,-8.707,1.0,0.0483,0.335,0.055,0.834,0.15,112.925,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
The Lazer,Personal Trainer,Big Love Blanket,album,2022-11-04,3:51,231146,2023-03-03T07:28:00Z,115458813,35,769PAogOgq1KurfwLjWj2J,spotify:track:769PAogOgq1KurfwLjWj2J,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.217,0.958,2.0,-4.602,1.0,0.232,0.00662,0.0,0.348,0.402,176.111,3.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Rug Busters,Personal Trainer,Big Love Blanket,album,2022-11-04,3:53,233173,2023-03-03T07:28:00Z,115458813,32,2mMeCNpnoSxm4SfEtsQNKo,spotify:track:2mMeCNpnoSxm4SfEtsQNKo,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.675,0.956,2.0,-5.115,1.0,0.0598,0.149,0.00385,0.0922,0.976,136.011,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Milk,Personal Trainer,Big Love Blanket,album,2022-11-04,5:0,300133,2023-03-03T07:28:00Z,115458813,29,46txEM9By24SpGO9dK72ZA,spotify:track:46txEM9By24SpGO9dK72ZA,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.67,0.51,9.0,-6.416,0.0,0.0298,0.202,0.0027,0.1,0.431,155.97,3.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Key Of Ego,Personal Trainer,Big Love Blanket,album,2022-11-04,4:46,287000,2023-03-03T07:28:00Z,115458813,27,0NFkBDYwJF6hG8mcTshkN2,spotify:track:0NFkBDYwJF6hG8mcTshkN2,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.585,0.879,11.0,-5.726,1.0,0.0459,0.216,6.26e-05,0.283,0.611,99.995,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Texas in the Kitchen,Personal Trainer,Big Love Blanket,album,2022-11-04,4:24,264240,2023-03-03T07:28:00Z,115458813,24,2dj7hHoEIIMUJPWiYhIgKr,spotify:track:2dj7hHoEIIMUJPWiYhIgKr,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.604,0.777,11.0,-6.862,0.0,0.034,0.0769,0.704,0.123,0.359,120.016,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Cut Loose,Personal Trainer,Big Love Blanket,album,2022-11-04,3:26,206826,2023-03-03T07:28:00Z,115458813,22,3dEiIACzhR1qkUsQ3Q0LLw,spotify:track:3dEiIACzhR1qkUsQ3Q0LLw,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.392,0.542,9.0,-7.56,1.0,0.032,0.0317,0.0225,0.133,0.147,114.024,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
The Money Department,Personal Trainer,Big Love Blanket,album,2022-11-04,1:10,70706,2023-03-03T07:28:00Z,115458813,28,2T25fuoeraEEC4WnW36Rj3,spotify:track:2T25fuoeraEEC4WnW36Rj3,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.503,0.761,9.0,-5.376,1.0,0.0335,0.0641,0.0716,0.37,0.963,127.868,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Former Puppy,Personal Trainer,Big Love Blanket,album,2022-11-04,4:14,254773,2023-03-03T07:28:00Z,115458813,26,3de2mRoOkxj3AuLQceqlqY,spotify:track:3de2mRoOkxj3AuLQceqlqY,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.513,0.689,9.0,-5.726,1.0,0.0387,0.0348,0.123,0.504,0.49,135.059,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Vaalserberg Hero,Personal Trainer,Big Love Blanket,album,2022-11-04,3:14,194586,2023-03-03T07:28:00Z,115458813,22,6WcdOIbkfnBJcKPjwytxSs,spotify:track:6WcdOIbkfnBJcKPjwytxSs,['spotify:artist:2zm5WsGFYihLD85ZTRcpoc'],['Personal Trainer'],0.732,0.587,0.0,-8.816,1.0,0.0353,0.589,0.0167,0.125,0.617,116.144,4.0,"[['crank wave', 'dutch indie', 'dutch indie rock']]",[28],28.0,True
Smartlap Is Niet Dood,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,1:36,96506,2023-03-04T23:02:12Z,115458813,27,0uu2yfNWYWB5VNacLpnQa7,spotify:track:0uu2yfNWYWB5VNacLpnQa7,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.469,0.559,4.0,-6.402,1.0,0.0412,0.335,0.0,0.237,0.233,50.017,4.0,[['dutch indie']],[35],35.0,True
De Vergiffenis,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,2:54,174967,2023-03-04T23:02:12Z,115458813,35,112BxBbiiPs82A4B99v18s,spotify:track:112BxBbiiPs82A4B99v18s,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.473,0.318,3.0,-10.808,0.0,0.0293,0.561,0.0057,0.0924,0.199,157.608,3.0,[['dutch indie']],[35],35.0,True
Tweede Kamer,"Sophie Straat, Goldband",Smartlap Is Niet Dood,album,2023-03-03,3:6,186499,2023-03-04T23:02:12Z,115458813,42,6o1Uv8FqaVBtqCXmjrCbSA,spotify:track:6o1Uv8FqaVBtqCXmjrCbSA,"['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw', 'spotify:artist:6mS5GeFyhea6w9OKo8PO3p']","['Sophie Straat', 'Goldband']",0.814,0.831,7.0,-4.772,1.0,0.0398,0.187,9.49e-05,0.095,0.962,144.024,4.0,"[['dutch indie'], ['lustrum', 'piratenmuziek']]","[35, 58]",46.5,True
Mooier Als Je Lacht,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:38,218499,2023-03-04T23:02:12Z,115458813,34,4JOwFmgCiQQibjlCM691TA,spotify:track:4JOwFmgCiQQibjlCM691TA,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.734,0.68,9.0,-9.252,1.0,0.0305,0.0301,0.549,0.163,0.884,116.99,4.0,[['dutch indie']],[35],35.0,True
Mijn Club,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,4:46,286486,2023-03-04T23:02:12Z,115458813,25,20lpcjgCSHU8IIb1HEm4wv,spotify:track:20lpcjgCSHU8IIb1HEm4wv,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.478,0.514,7.0,-4.985,1.0,0.0275,0.414,4.47e-06,0.286,0.273,176.954,3.0,[['dutch indie']],[35],35.0,True
Papa,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:0,180642,2023-03-04T23:02:12Z,115458813,32,2lcqvAKDGMGbRjlSdeO4OH,spotify:track:2lcqvAKDGMGbRjlSdeO4OH,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.663,0.833,0.0,-6.188,1.0,0.0265,0.0111,0.0016,0.322,0.657,128.994,4.0,[['dutch indie']],[35],35.0,True
Mannen,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:57,237740,2023-03-04T23:02:12Z,115458813,27,2rntLrWUbhBH7Bb3JCvRdu,spotify:track:2rntLrWUbhBH7Bb3JCvRdu,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.654,0.658,2.0,-5.421,1.0,0.0253,0.0947,0.0,0.123,0.793,90.032,1.0,[['dutch indie']],[35],35.0,True
"Vrijheid, Gelijkheid, Zusterschap",Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:10,190681,2023-03-04T23:02:12Z,115458813,36,4EIM7QMhQLg8Q28cXqqrUs,spotify:track:4EIM7QMhQLg8Q28cXqqrUs,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.766,0.6,0.0,-9.413,1.0,0.0485,0.00638,1.75e-05,0.274,0.674,121.004,4.0,[['dutch indie']],[35],35.0,True
Oranje Boven,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,2:42,162375,2023-03-04T23:02:12Z,115458813,24,6nLqqXo5vzjpHM0dY1NuDk,spotify:track:6nLqqXo5vzjpHM0dY1NuDk,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.612,0.528,7.0,-6.075,0.0,0.0259,0.16,1.65e-05,0.175,0.352,90.007,3.0,[['dutch indie']],[35],35.0,True
Nooit Genoeg,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:52,232043,2023-03-04T23:02:12Z,115458813,25,6LVKnkZsqgU2n7o8atzWrI,spotify:track:6LVKnkZsqgU2n7o8atzWrI,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.481,0.447,2.0,-7.334,0.0,0.0259,0.382,1.82e-06,0.159,0.0834,145.014,4.0,[['dutch indie']],[35],35.0,True
Wat Is Het Kut Om Agent Te Zijn,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:1,182000,2023-03-04T23:02:12Z,115458813,35,4PeWOAEZjyTFzXYcITYPb9,spotify:track:4PeWOAEZjyTFzXYcITYPb9,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.678,0.526,4.0,-9.946,1.0,0.0275,0.282,0.0742,0.161,0.704,114.505,4.0,[['dutch indie']],[35],35.0,True
De Stad Is Van Ons,Sophie Straat,Smartlap Is Niet Dood,album,2023-03-03,3:37,217990,2023-03-04T23:02:12Z,115458813,31,5jPg2Cakm89sI76GGAOqfT,spotify:track:5jPg2Cakm89sI76GGAOqfT,['spotify:artist:6SU1jFBqw4tZJQDT8iQ6Nw'],['Sophie Straat'],0.477,0.673,10.0,-6.65,0.0,0.0474,0.00473,0.00568,0.274,0.193,169.824,4.0,[['dutch indie']],[35],35.0,True
Yum,slowthai,UGLY,album,2023-03-03,4:21,261515,2023-03-04T23:02:40Z,115458813,43,6srSZ98GEz495b0ejEIVGl,spotify:track:6srSZ98GEz495b0ejEIVGl,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.659,0.812,10.0,-6.27,0.0,0.0791,0.0543,0.000155,0.58,0.229,119.123,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Selfish,slowthai,UGLY,album,2023-03-03,3:12,192715,2023-03-04T23:02:40Z,115458813,44,79mYNfvMefhmL5IqRmUnCK,spotify:track:79mYNfvMefhmL5IqRmUnCK,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.502,0.85,7.0,-5.273,1.0,0.188,0.0004,0.000417,0.0951,0.211,84.987,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Sooner,slowthai,UGLY,album,2023-03-03,2:54,174648,2023-03-04T23:02:40Z,115458813,48,2VKilJaIWvpUswtBiW3GfL,spotify:track:2VKilJaIWvpUswtBiW3GfL,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.679,0.773,2.0,-6.447,1.0,0.06,0.0361,0.0,0.0568,0.402,109.999,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Feel Good,slowthai,UGLY,album,2023-03-03,2:4,124768,2023-03-04T23:02:40Z,115458813,50,6JAB3Ip1fJvc0qQjJ72bJa,spotify:track:6JAB3Ip1fJvc0qQjJ72bJa,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.59,0.891,11.0,-6.354,0.0,0.0491,6.59e-05,3.24e-05,0.213,0.581,156.007,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Never Again,slowthai,UGLY,album,2023-03-03,4:32,272115,2023-03-04T23:02:40Z,115458813,44,14skreCVTjGqWOFSe0P09O,spotify:track:14skreCVTjGqWOFSe0P09O,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.411,0.635,2.0,-7.654,1.0,0.344,0.402,0.000168,0.098,0.253,91.549,3.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Fuck It Puppet,slowthai,UGLY,album,2023-03-03,1:13,73542,2023-03-04T23:02:40Z,115458813,41,0LENPJP8ImbFK2BQD039NZ,spotify:track:0LENPJP8ImbFK2BQD039NZ,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.602,0.896,1.0,-3.004,1.0,0.211,0.543,0.0,0.233,0.603,81.445,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
HAPPY,slowthai,UGLY,album,2023-03-03,3:2,182715,2023-03-04T23:02:40Z,115458813,43,0LsWFs0SKG3mqWw8QBoT9y,spotify:track:0LsWFs0SKG3mqWw8QBoT9y,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.604,0.924,3.0,-5.124,0.0,0.251,0.0528,0.0,0.11,0.727,142.07,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
UGLY,slowthai,UGLY,album,2023-03-03,4:22,262582,2023-03-04T23:02:40Z,115458813,41,3LhHEpPAIYn0o4R13FAJ7g,spotify:track:3LhHEpPAIYn0o4R13FAJ7g,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.353,0.71,4.0,-4.809,0.0,0.0357,0.00304,0.000309,0.109,0.0479,87.913,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Falling,slowthai,UGLY,album,2023-03-03,2:53,173422,2023-03-04T23:02:40Z,115458813,38,2EOZ0kckiYOHzTztbntsPi,spotify:track:2EOZ0kckiYOHzTztbntsPi,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.32,0.549,2.0,-5.919,1.0,0.0347,0.011,0.0,0.125,0.103,149.016,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Wotz Funny,slowthai,UGLY,album,2023-03-03,2:39,159528,2023-03-04T23:02:40Z,115458813,39,151THqWY5Kb1i9Nw9uQr4q,spotify:track:151THqWY5Kb1i9Nw9uQr4q,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.563,0.87,5.0,-4.619,0.0,0.233,0.0384,0.0,0.224,0.565,154.995,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Tourniquet,slowthai,UGLY,album,2023-03-03,3:47,227222,2023-03-04T23:02:40Z,115458813,39,5oPXAqiD2pW56kD7Lqjq7D,spotify:track:5oPXAqiD2pW56kD7Lqjq7D,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.564,0.5,4.0,-7.161,1.0,0.0354,0.133,0.0,0.175,0.0738,125.106,4.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
25% Club,slowthai,UGLY,album,2023-03-03,3:34,214395,2023-03-04T23:02:40Z,115458813,40,4vZykV0uKOKCUbvUs9JjAp,spotify:track:4vZykV0uKOKCUbvUs9JjAp,['spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP'],['slowthai'],0.68,0.357,5.0,-11.533,0.0,0.0445,0.89,0.000492,0.0985,0.523,125.319,3.0,"[['uk alternative hip hop', 'uk hip hop']]",[55],55.0,True
Remember,Weval,Remember,album,2023-03-03,4:4,244184,2023-03-05T00:34:02Z,115458813,35,7oKi5M7fTln3ZGxmGnsKaD,spotify:track:7oKi5M7fTln3ZGxmGnsKaD,['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ'],['Weval'],0.795,0.531,0.0,-10.493,1.0,0.0368,0.807,0.93,0.109,0.395,107.013,4.0,"[['electronica', 'french indietronica']]",[48],48.0,True
Everything Went Well,Weval,Remember,album,2023-03-03,4:59,299439,2023-03-05T00:34:02Z,115458813,38,2LI4wNEFa5kgOJCEtDrBpE,spotify:track:2LI4wNEFa5kgOJCEtDrBpE,['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ'],['Weval'],0.832,0.402,1.0,-9.722,1.0,0.0366,0.54,0.541,0.093,0.14,120.033,4.0,"[['electronica', 'french indietronica']]",[48],48.0,True
Losing Days,Weval,Remember,album,2023-03-03,5:4,304811,2023-03-05T00:34:02Z,115458813,30,0RRfxbccwZHoV78ZT362EB,spotify:track:0RRfxbccwZHoV78ZT362EB,['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ'],['Weval'],0.429,0.319,4.0,-12.095,0.0,0.0654,0.652,0.457,0.319,0.0697,166.145,4.0,"[['electronica', 'french indietronica']]",[48],48.0,True
Where It All Leads,Weval,Remember,album,2023-03-03,3:56,236656,2023-03-05T00:34:02Z,115458813,30,2I79qXqflb6xsM76RMGFkb,spotify:track:2I79qXqflb6xsM76RMGFkb,['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ'],['Weval'],0.671,0.885,0.0,-8.279,1.0,0.178,0.394,0.932,0.164,0.0588,176.012,4.0,"[['electronica', 'french indietronica']]",[48],48.0,True
Don’t Lose Time,Weval,Remember,album,2023-03-03,6:13,373802,2023-03-05T00:34:02Z,115458813,31,2y2SapCUIyLttddFXJIWhI,spotify:track:2y2SapCUIyLttddFXJIWhI,['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ'],['Weval'],0.766,0.758,7.0,-6.973,0.0,0.0459,0.179,0.827,0.0881,0.637,121.004,4.0,"[['electronica', 'french indietronica']]",[48],48.0,True
Never Stay For Love,"Weval, Eefje de Visser",Remember,album,2023-03-03,3:42,222714,2023-03-05T00:34:02Z,115458813,39,3CWJjsiaEeWdRXJbP4ky96,spotify:track:3CWJjsiaEeWdRXJbP4ky96,"['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ', 'spotify:artist:33KABng8GO42ojFJVcABxQ']","['Weval', 'Eefje de Visser']",0.648,0.587,11.0,-9.082,1.0,0.0597,0.334,0.0517,0.108,0.683,157.85,4.0,"[['electronica', 'french indietronica'], ['dutch indie']]","[48, 40]",44.0,True
Day After Day,Weval,Remember,album,2023-03-03,4:35,275598,2023-03-05T00:34:02Z,115458813,33,31eellO3SuwTY3zZqh37k3,spotify:track:31eellO3SuwTY3zZqh37k3,['spotify:artist:12tZvy2xFpWSkuJ3FsfisZ'],['Weval'],0.684,0.437,6.0,-12.435,0.0,0.0682,0.661,0.853,0.22,0.0391,106.979,4.0,"[['electronica', 'french indietronica']]",[48],48.0,True
